"geographic_id","county","state","age_3to17yrs_total","age_3to17_enrolled","year","fips"
"0500000US26067","Ionia County","Michigan","12123","10807",2020,"26067"
"0500000US26069","Iosco County","Michigan","null","null",2020,"26069"
"0500000US26071","Iron County","Michigan","null","null",2020,"26071"
"0500000US26073","Isabella County","Michigan","10081","8761",2020,"26073"
"0500000US26075","Jackson County","Michigan","28839","25931",2020,"26075"
"0500000US26077","Kalamazoo County","Michigan","47414","42758",2020,"26077"
"0500000US26079","Kalkaska County","Michigan","null","null",2020,"26079"
"0500000US26081","Kent County","Michigan","132286","119487",2020,"26081"
"0500000US26083","Keweenaw County","Michigan","null","null",2020,"26083"
"0500000US26085","Lake County","Michigan","null","null",2020,"26085"
"0500000US26087","Lapeer County","Michigan","15453","14003",2020,"26087"
"0500000US26089","Leelanau County","Michigan","null","null",2020,"26089"
"0500000US26091","Lenawee County","Michigan","17326","15731",2020,"26091"
"0500000US26093","Livingston County","Michigan","34998","31847",2020,"26093"
"0500000US26095","Luce County","Michigan","null","null",2020,"26095"
"0500000US26097","Mackinac County","Michigan","null","null",2020,"26097"
"0500000US26099","Macomb County","Michigan","154126","140173",2020,"26099"
"0500000US26101","Manistee County","Michigan","null","null",2020,"26101"
"0500000US26103","Marquette County","Michigan","10059","9172",2020,"26103"
"0500000US26105","Mason County","Michigan","null","null",2020,"26105"
"0500000US26107","Mecosta County","Michigan","6624","5741",2020,"26107"
"0500000US26109","Menominee County","Michigan","null","null",2020,"26109"
"0500000US26111","Midland County","Michigan","14979","13553",2020,"26111"
"0500000US26113","Missaukee County","Michigan","null","null",2020,"26113"
"0500000US26115","Monroe County","Michigan","27460","24721",2020,"26115"
"0500000US26117","Montcalm County","Michigan","11926","10741",2020,"26117"
"0500000US26119","Montmorency County","Michigan","null","null",2020,"26119"
"0500000US26121","Muskegon County","Michigan","34074","29906",2020,"26121"
"0500000US26123","Newaygo County","Michigan","9305","8130",2020,"26123"
"0500000US26125","Oakland County","Michigan","222675","204804",2020,"26125"
"0500000US26127","Oceana County","Michigan","null","null",2020,"26127"
"0500000US26129","Ogemaw County","Michigan","null","null",2020,"26129"
"0500000US26131","Ontonagon County","Michigan","null","null",2020,"26131"
"0500000US26133","Osceola County","Michigan","null","null",2020,"26133"
"0500000US26135","Oscoda County","Michigan","null","null",2020,"26135"
"0500000US26137","Otsego County","Michigan","null","null",2020,"26137"
"0500000US26139","Ottawa County","Michigan","59097","53098",2020,"26139"
"0500000US26141","Presque Isle County","Michigan","null","null",2020,"26141"
"0500000US26143","Roscommon County","Michigan","null","null",2020,"26143"
"0500000US26145","Saginaw County","Michigan","34014","30878",2020,"26145"
"0500000US26147","St. Clair County","Michigan","28480","25320",2020,"26147"
"0500000US26149","St. Joseph County","Michigan","12469","10908",2020,"26149"
"0500000US26151","Sanilac County","Michigan","7580","6647",2020,"26151"
"0500000US26153","Schoolcraft County","Michigan","null","null",2020,"26153"
"0500000US26155","Shiawassee County","Michigan","12193","11133",2020,"26155"
"0500000US26157","Tuscola County","Michigan","8873","7854",2020,"26157"
"0500000US26159","Van Buren County","Michigan","14706","12871",2020,"26159"
"0500000US26161","Washtenaw County","Michigan","58041","53700",2020,"26161"
"0500000US26163","Wayne County","Michigan","346293","306245",2020,"26163"
"0500000US26165","Wexford County","Michigan","6458","5766",2020,"26165"
"0500000US27001","Aitkin County","Minnesota","null","null",2020,"27001"
"0500000US27003","Anoka County","Minnesota","71162","63426",2020,"27003"
"0500000US27005","Becker County","Minnesota","7171","6384",2020,"27005"
"0500000US27007","Beltrami County","Minnesota","9573","8558",2020,"27007"
"0500000US27009","Benton County","Minnesota","8813","7842",2020,"27009"
"0500000US27011","Big Stone County","Minnesota","null","null",2020,"27011"
"0500000US27013","Blue Earth County","Minnesota","11054","9836",2020,"27013"
"0500000US27015","Brown County","Minnesota","null","null",2020,"27015"
"0500000US27017","Carlton County","Minnesota","6947","6326",2020,"27017"
"0500000US27019","Carver County","Minnesota","23594","21935",2020,"27019"
"0500000US27021","Cass County","Minnesota","null","null",2020,"27021"
"0500000US27023","Chippewa County","Minnesota","null","null",2020,"27023"
"0500000US27025","Chisago County","Minnesota","10655","9824",2020,"27025"
"0500000US27027","Clay County","Minnesota","12915","11199",2020,"27027"
"0500000US27029","Clearwater County","Minnesota","null","null",2020,"27029"
"0500000US27031","Cook County","Minnesota","null","null",2020,"27031"
"0500000US27033","Cottonwood County","Minnesota","null","null",2020,"27033"
"0500000US27035","Crow Wing County","Minnesota","11874","10297",2020,"27035"
"0500000US27037","Dakota County","Minnesota","87709","79248",2020,"27037"
"0500000US27039","Dodge County","Minnesota","null","null",2020,"27039"
"0500000US27041","Douglas County","Minnesota","6867","6039",2020,"27041"
"0500000US27043","Faribault County","Minnesota","null","null",2020,"27043"
"0500000US27045","Fillmore County","Minnesota","null","null",2020,"27045"
"0500000US27047","Freeborn County","Minnesota","null","null",2020,"27047"
"0500000US27049","Goodhue County","Minnesota","8471","7724",2020,"27049"
"0500000US27051","Grant County","Minnesota","null","null",2020,"27051"
"0500000US27053","Hennepin County","Minnesota","225053","205433",2020,"27053"
"0500000US27055","Houston County","Minnesota","null","null",2020,"27055"
"0500000US27057","Hubbard County","Minnesota","null","null",2020,"27057"
"0500000US27059","Isanti County","Minnesota","8221","7369",2020,"27059"
"0500000US27061","Itasca County","Minnesota","7798","7053",2020,"27061"
"0500000US27063","Jackson County","Minnesota","null","null",2020,"27063"
"0500000US27065","Kanabec County","Minnesota","null","null",2020,"27065"
"0500000US27067","Kandiyohi County","Minnesota","8630","7340",2020,"27067"
"0500000US27069","Kittson County","Minnesota","null","null",2020,"27069"
"0500000US27071","Koochiching County","Minnesota","null","null",2020,"27071"
"0500000US27073","Lac qui Parle County","Minnesota","null","null",2020,"27073"
"0500000US27075","Lake County","Minnesota","null","null",2020,"27075"
"0500000US27077","Lake of the Woods County","Minnesota","null","null",2020,"27077"
"0500000US27079","Le Sueur County","Minnesota","null","null",2020,"27079"
"0500000US27081","Lincoln County","Minnesota","null","null",2020,"27081"
"0500000US27083","Lyon County","Minnesota","null","null",2020,"27083"
"0500000US27085","McLeod County","Minnesota","6981","6358",2020,"27085"
"0500000US27087","Mahnomen County","Minnesota","null","null",2020,"27087"
"0500000US27089","Marshall County","Minnesota","null","null",2020,"27089"
"0500000US27091","Martin County","Minnesota","null","null",2020,"27091"
"0500000US27093","Meeker County","Minnesota","null","null",2020,"27093"
"0500000US27095","Mille Lacs County","Minnesota","null","null",2020,"27095"
"0500000US27097","Morrison County","Minnesota","6726","5905",2020,"27097"
"0500000US27099","Mower County","Minnesota","8391","7718",2020,"27099"
"0500000US27101","Murray County","Minnesota","null","null",2020,"27101"
"0500000US27103","Nicollet County","Minnesota","6204","5699",2020,"27103"
"0500000US27105","Nobles County","Minnesota","null","null",2020,"27105"
"0500000US27107","Norman County","Minnesota","null","null",2020,"27107"
"0500000US27109","Olmsted County","Minnesota","32092","28742",2020,"27109"
"0500000US27111","Otter Tail County","Minnesota","10397","9534",2020,"27111"
"0500000US27113","Pennington County","Minnesota","null","null",2020,"27113"
"0500000US27115","Pine County","Minnesota","null","null",2020,"27115"
"0500000US27117","Pipestone County","Minnesota","null","null",2020,"27117"
"0500000US27119","Polk County","Minnesota","6108","5394",2020,"27119"
"0500000US27121","Pope County","Minnesota","null","null",2020,"27121"
"0500000US27123","Ramsey County","Minnesota","103921","91510",2020,"27123"
"0500000US27125","Red Lake County","Minnesota","null","null",2020,"27125"
"0500000US27127","Redwood County","Minnesota","null","null",2020,"27127"
"0500000US27129","Renville County","Minnesota","null","null",2020,"27129"
"0500000US27131","Rice County","Minnesota","12307","11260",2020,"27131"
"0500000US27133","Rock County","Minnesota","null","null",2020,"27133"
"0500000US27135","Roseau County","Minnesota","null","null",2020,"27135"
"0500000US27137","St. Louis County","Minnesota","31711","28163",2020,"27137"
"0500000US27139","Scott County","Minnesota","34831","31696",2020,"27139"
"0500000US27141","Sherburne County","Minnesota","21908","19289",2020,"27141"
"0500000US27143","Sibley County","Minnesota","null","null",2020,"27143"
"0500000US27145","Stearns County","Minnesota","31175","27764",2020,"27145"
"0500000US27147","Steele County","Minnesota","8011","7207",2020,"27147"
"0500000US27149","Stevens County","Minnesota","null","null",2020,"27149"
"0500000US27151","Swift County","Minnesota","null","null",2020,"27151"
"0500000US27153","Todd County","Minnesota","null","null",2020,"27153"
"0500000US27155","Traverse County","Minnesota","null","null",2020,"27155"
"0500000US27157","Wabasha County","Minnesota","null","null",2020,"27157"
"0500000US27159","Wadena County","Minnesota","null","null",2020,"27159"
"0500000US27161","Waseca County","Minnesota","null","null",2020,"27161"
"0500000US27163","Washington County","Minnesota","54442","49515",2020,"27163"
"0500000US27165","Watonwan County","Minnesota","null","null",2020,"27165"
"0500000US27167","Wilkin County","Minnesota","null","null",2020,"27167"
"0500000US27169","Winona County","Minnesota","7590","6869",2020,"27169"
"0500000US27171","Wright County","Minnesota","32568","28816",2020,"27171"
"0500000US27173","Yellow Medicine County","Minnesota","null","null",2020,"27173"
"0500000US28001","Adams County","Mississippi","null","null",2020,"28001"
"0500000US28003","Alcorn County","Mississippi","6933","6404",2020,"28003"
"0500000US28005","Amite County","Mississippi","null","null",2020,"28005"
"0500000US28007","Attala County","Mississippi","null","null",2020,"28007"
"0500000US28009","Benton County","Mississippi","null","null",2020,"28009"
"0500000US28011","Bolivar County","Mississippi","6359","6067",2020,"28011"
"0500000US28013","Calhoun County","Mississippi","null","null",2020,"28013"
"0500000US28015","Carroll County","Mississippi","null","null",2020,"28015"
"0500000US28017","Chickasaw County","Mississippi","null","null",2020,"28017"
"0500000US28019","Choctaw County","Mississippi","null","null",2020,"28019"
"0500000US28021","Claiborne County","Mississippi","null","null",2020,"28021"
"0500000US28023","Clarke County","Mississippi","null","null",2020,"28023"
"0500000US28025","Clay County","Mississippi","null","null",2020,"28025"
"0500000US28027","Coahoma County","Mississippi","null","null",2020,"28027"
"0500000US28029","Copiah County","Mississippi","null","null",2020,"28029"
"0500000US28031","Covington County","Mississippi","null","null",2020,"28031"
"0500000US28033","DeSoto County","Mississippi","39700","37087",2020,"28033"
"0500000US28035","Forrest County","Mississippi","14339","12751",2020,"28035"
"0500000US28037","Franklin County","Mississippi","null","null",2020,"28037"
"0500000US28039","George County","Mississippi","null","null",2020,"28039"
"0500000US28041","Greene County","Mississippi","null","null",2020,"28041"
"0500000US28043","Grenada County","Mississippi","null","null",2020,"28043"
"0500000US28045","Hancock County","Mississippi","7625","6917",2020,"28045"
"0500000US28047","Harrison County","Mississippi","41147","36397",2020,"28047"
"0500000US28049","Hinds County","Mississippi","48179","43971",2020,"28049"
"0500000US28051","Holmes County","Mississippi","null","null",2020,"28051"
"0500000US28053","Humphreys County","Mississippi","null","null",2020,"28053"
"0500000US28055","Issaquena County","Mississippi","null","null",2020,"28055"
"0500000US28057","Itawamba County","Mississippi","null","null",2020,"28057"
"0500000US28059","Jackson County","Mississippi","28646","26134",2020,"28059"
"0500000US28061","Jasper County","Mississippi","null","null",2020,"28061"
"0500000US28063","Jefferson County","Mississippi","null","null",2020,"28063"
"0500000US28065","Jefferson Davis County","Mississippi","null","null",2020,"28065"
"0500000US28067","Jones County","Mississippi","14122","12146",2020,"28067"
"0500000US28069","Kemper County","Mississippi","null","null",2020,"28069"
"0500000US28071","Lafayette County","Mississippi","8544","7449",2020,"28071"
"0500000US28073","Lamar County","Mississippi","13011","11602",2020,"28073"
"0500000US28075","Lauderdale County","Mississippi","15067","13208",2020,"28075"
"0500000US28077","Lawrence County","Mississippi","null","null",2020,"28077"
"0500000US28079","Leake County","Mississippi","null","null",2020,"28079"
"0500000US28081","Lee County","Mississippi","17729","16296",2020,"28081"
"0500000US28083","Leflore County","Mississippi","6376","5859",2020,"28083"
"0500000US28085","Lincoln County","Mississippi","6516","6158",2020,"28085"
"0500000US28087","Lowndes County","Mississippi","11411","10607",2020,"28087"
"0500000US28089","Madison County","Mississippi","22752","20759",2020,"28089"
"0500000US28091","Marion County","Mississippi","null","null",2020,"28091"
"0500000US28093","Marshall County","Mississippi","6302","5281",2020,"28093"
"0500000US28095","Monroe County","Mississippi","7104","6348",2020,"28095"
"0500000US28097","Montgomery County","Mississippi","null","null",2020,"28097"
"0500000US28099","Neshoba County","Mississippi","6691","5947",2020,"28099"
"0500000US28101","Newton County","Mississippi","null","null",2020,"28101"
"0500000US28103","Noxubee County","Mississippi","null","null",2020,"28103"
"0500000US28105","Oktibbeha County","Mississippi","7455","6706",2020,"28105"
"0500000US28107","Panola County","Mississippi","7417","6845",2020,"28107"
"0500000US28109","Pearl River County","Mississippi","10811","9464",2020,"28109"
"0500000US28111","Perry County","Mississippi","null","null",2020,"28111"
"0500000US28113","Pike County","Mississippi","8389","7482",2020,"28113"
